ctprvn_cd,objt_id,fclty_cd,data_yr,emd_cd,fclty_nm,telno,rn_adres,sgg_cd,fclty_ty,x,y,adres
12,234049,509010,2025,12170128,세븐나주보건소점,,전남광주통합특별시 나주시 풍물시장1길 29,12170,편의점,14105034.66,4163116.575,전남광주통합특별시 나주시 이창동 736-1
12,234050,509010,2025,12150133,지에스25조례봉화점,,전남광주통합특별시 순천시 봉화로 259,12150,편의점,14195273.88,4158205.297,전남광주통합특별시 순천시 조례동 1093
12,234051,509010,2025,12170134,이마트24R한국전력본사,,전남광주통합특별시 나주시 전력로 55,12170,편의점,14113588.34,4167479.477,전남광주통합특별시 나주시 빛가람동 120
12,234052,509010,2025,12130133,세븐여수신기부영점,,전남광주통합특별시 여수시 망마로 81,12130,편의점,14212319.32,4131070.963,전남광주통합특별시 여수시 신기동 117-7
12,234053,509010,2025,12790320,씨유해남화산점,,전남광주통합특별시 해남군 화산면 해남화산로 1076,12790,편의점,14083681.94,4094860.024,전남광주통합특별시 해남군 화산면 방축리 1192-11
12,234054,509010,2025,12710250,지에스25담양,,전남광주통합특별시 담양군 담양읍 중앙로 20-2,12710,편의점,14135761.71,4206774.089,전남광주통합특별시 담양군 담양읍 지침리 664
12,234055,509010,2025,12820250,세븐함평나비점,,전남광주통합특별시 함평군 함평읍 내바람길 33,12820,편의점,14084204.46,4172444.905,전남광주통합특별시 함평군 함평읍 내교리 200-4
12,234056,509010,2025,12740400,씨유고흥동강점,,전남광주통합특별시 고흥군 동강면 고흥로 4256,12740,편의점,14174664.09,4133917.528,전남광주통합특별시 고흥군 동강면 유둔리 194-4
12,234057,509010,2025,12740330,세븐고흥금산점,,전남광주통합특별시 고흥군 금산면 거금중앙길 122,12740,편의점,14151764.12,4090990.961,전남광주통합특별시 고흥군 금산면 대흥리 361-4
12,234058,509010,2025,12150310,씨유신대클래스점,,전남광주통합특별시 순천시 해룡면 매안로 66,12150,편의점,14199390.47,4154690.608,전남광주통합특별시 순천시 해룡면 신대리 2002-2
12,234059,509010,2025,12860330,씨유진도한결점,,전남광주통합특별시 진도군 의신면 초평길 44-1,12860,편의점,14063906.51,4084853.403,전남광주통합특별시 진도군 의신면 초사리 390
12,234060,509010,2025,12110164,알리바이하당,,전남광주통합특별시 목포시 부흥로 101,12110,편의점,14074320.9,4137354.813,전남광주통합특별시 목포시 옥암동 1007-5
12,234061,509010,2025,12740253,행운나눔로또판매점미니스톱,,전남광주통합특별시 고흥군 도양읍 비봉로 134,12740,편의점,14152726.86,4100059.28,전남광주통합특별시 고흥군 도양읍 봉암리 2072-46
12,234062,509010,2025,12130107,씨유여수진남점,,전남광주통합특별시 여수시 동문로 1,12130,편의점,14219502.11,4128665.348,전남광주통합특별시 여수시 중앙동 711
12,234063,509010,2025,12130150,씨유여수,,전남광주통합특별시 여수시 상암로 585,12130,편의점,14218839.97,4139862.39,전남광주통합특별시 여수시 상암동 2040-9
12,234064,509010,2025,12150109,씨유순천가곡인토점,,전남광주통합특별시 순천시 가곡3길 32,12150,편의점,14191189.71,4161044.761,전남광주통합특별시 순천시 가곡동 973-4
12,234065,509010,2025,12780250,씨유강진우량점,,전남광주통합특별시 강진군 강진읍 동성로 28,12780,편의점,14112401.48,4115230.953,전남광주통합특별시 강진군 강진읍 동성리 218-15
12,234066,509010,2025,12130102,씨유여수오동도점,,전남광주통합특별시 여수시 오동도로 76-1,12130,편의점,14221089.39,4129025.63,전남광주통합특별시 여수시 수정동 222
12,234067,509010,2025,12770250,미니스톱장흥한빛점,,전남광주통합특별시 장흥군 장흥읍 동교1길 20,12770,편의점,14127308.56,4120061.743,전남광주통합특별시 장흥군 장흥읍 건산리 754-6
12,234068,509010,2025,12110158,씨유목포,,전남광주통합특별시 목포시 영산로 519,12110,편의점,14072773.87,4138365.826,전남광주통합특별시 목포시 상동 179-9
12,234069,509010,2025,12150310,세븐일레븐순천해광로점,,전남광주통합특별시 순천시 해룡면 해광로 128,12150,편의점,14198726.38,4153112.272,전남광주통합특별시 순천시 해룡면 신대리 2150
12,234070,509010,2025,12170320,세븐일레븐나주혁신,,전남광주통합특별시 나주시 왕곡면 혁신산단중앙길 24,12170,편의점,14102992.75,4160087.321,전남광주통합특별시 나주시 왕곡면 덕산리 809-6
12,234071,509010,2025,12130138,이마트24여수삼동,,전남광주통합특별시 여수시 삼동3길 22,12130,편의점,14211025.21,4136076.122,전남광주통합특별시 여수시 주삼동 1035-3
12,234072,509010,2025,12130117,미니스톱여수,,전남광주통합특별시 여수시 신월로 640-1,12130,편의점,14217207.25,4127081.853,전남광주통합특별시 여수시 국동 1053
12,234073,509010,2025,12130141,미니스톱화치,,전남광주통합특별시 여수시 여수산단1로 190,12130,편의점,14208925.38,4139515.18,전남광주통합특별시 여수시 화치동 1327
12,234074,509010,2025,12110144,이마트24목포항구점,,전남광주통합특별시 목포시 해안로 159,12110,편의점,14068716.79,4134297.277,전남광주통합특별시 목포시 해안동3가 6
12,234075,509010,2025,12810256,편의점,,전남광주통합특별시 무안군 삼향읍 남악4로34번길 6,12810,편의점,14078178.39,4137744.9,전남광주통합특별시 무안군 삼향읍 남악리 2317
12,234076,509010,2025,12760250,세븐일레븐화순고점,,전남광주통합특별시 화순군 화순읍 진각로 29,12760,편의점,14135972.4,4171251.91,전남광주통합특별시 화순군 화순읍 삼천리 498
12,234077,509010,2025,12870253,지에스25신안천사대교점,,전남광주통합특별시 신안군 압해읍 압해로 1380,12870,편의점,14056200.81,4144875.955,전남광주통합특별시 신안군 압해읍 대천리 784-8
12,234078,509010,2025,12130122,세븐일레븐여수미평메디컬점,,전남광주통합특별시 여수시 둔덕2길 6-3,12130,편의점,14215751.51,4132310.094,전남광주통합특별시 여수시 미평동 569-5
12,234079,509010,2025,12790340,미니스톱해남송지점,,전남광주통합특별시 해남군 송지면 산정1길 111,12790,편의점,14084037.42,4078439.35,전남광주통합특별시 해남군 송지면 산정리 722-7
12,234080,509010,2025,12150114,세븐순천연향금당점,,전남광주통합특별시 순천시 기적의도서관길 14,12150,편의점,14195889.12,4156799.471,전남광주통합특별시 순천시 연향동 1479-7
12,234081,509010,2025,12170134,알리바이케이원점,,전남광주통합특별시 나주시 정보화길 26,12170,편의점,14114962.13,4166993.524,전남광주통합특별시 나주시 빛가람동 273-1
12,234082,509010,2025,12830256,씨유영광홍농점,,전남광주통합특별시 영광군 홍농읍 홍농로 457-4,12830,편의점,14075954.53,4217744.584,전남광주통합특별시 영광군 홍농읍 상하리 254-4
12,234083,509010,2025,12190106,이마트24광양항만대로점,,전남광주통합특별시 광양시 항만9로 141,12190,편의점,14215301.16,4154069.849,전남광주통합특별시 광양시 중동 1812-14
12,234084,509010,2025,12190250,세븐일레븐광양,,전남광주통합특별시 광양시 광양읍 인덕로 1002,12190,편의점,14202357.03,4160082.892,전남광주통합특별시 광양시 광양읍 칠성리 524-18
12,234085,509010,2025,12860250,CU진도읍점,,전남광주통합특별시 진도군 진도읍 쌍정1길 10,12860,편의점,14055945.21,4093492.659,전남광주통합특별시 진도군 진도읍 쌍정리 151-6
12,234086,509010,2025,12150133,GS25순천엔씨점,,전남광주통합특별시 순천시 비봉길 11,12150,편의점,14195532.07,4159945.555,전남광주통합특별시 순천시 조례동 1735-8
12,234087,509010,2025,12190106,세븐일레븐광양중마주공점,,전남광주통합특별시 광양시 사동로 69,12190,편의점,14214038.13,4156473.05,전남광주통합특별시 광양시 중동 1432-7
12,234088,509010,2025,12110102,목포,,전남광주통합특별시 목포시 죽교천로122번길 3,12110,편의점,14067375.15,4137087.02,전남광주통합특별시 목포시 산정동 1808-3
12,234089,509010,2025,12810256,미니스톱남악회룡점,,전남광주통합특별시 무안군 삼향읍 남악2로74번길 42,12810,편의점,14077351.57,4138372.615,전남광주통합특별시 무안군 삼향읍 남악리 2101
12,234090,509010,2025,12130135,세븐일레븐여수무선,,전남광주통합특별시 여수시 무선7길 40,12130,편의점,14209942.5,4133180.811,전남광주통합특별시 여수시 선원동 1282-8
12,234091,509010,2025,12830370,씨유법성,,전남광주통합특별시 영광군 법성면 굴비로 70-1,12830,편의점,14076037.83,4212469.3,전남광주통합특별시 영광군 법성면 법성리 1141-8
12,234092,509010,2025,12810256,지에스25남악사랑,,전남광주통합특별시 무안군 삼향읍 후광대로 324,12810,편의점,14078247.54,4138635.13,전남광주통합특별시 무안군 삼향읍 남악리 1475
12,234093,509010,2025,12150133,이마트24순천시대,,전남광주통합특별시 순천시 비봉길 3,12150,편의점,14195535.78,4160049.587,전남광주통합특별시 순천시 조례동 1731-3
12,234094,509010,2025,12740360,씨유나로우주점,,전남광주통합특별시 고흥군 봉래면 나로도항길 108,12740,편의점,14188186.29,4091478.75,전남광주통합특별시 고흥군 봉래면 신금리 1252-3
12,234095,509010,2025,12110158,씨유목포상동주공점,,전남광주통합특별시 목포시 상리로15번길 25,12110,편의점,14072433.03,4138645.337,전남광주통합특별시 목포시 상동 745-1
12,234096,509010,2025,12170134,지에스25나주혁신영무점,,전남광주통합특별시 나주시 월정1길 10,12170,편의점,14113849.19,4165623.274,전남광주통합특별시 나주시 빛가람동 558
12,234097,509010,2025,12130137,씨유여수우리점,,전남광주통합특별시 여수시 덕양로 157,12130,편의점,14208287.8,4133319.089,전남광주통합특별시 여수시 화장동 882
12,234098,509010,2025,12750380,세븐일레븐보성예당점,,전남광주통합특별시 보성군 득량면 예당길 180,12750,편의점,14159939.75,4134015.976,전남광주통합특별시 보성군 득량면 예당리 433-6
12,234099,509010,2025,12110101,세븐일레븐목포용당아름점,,전남광주통합특별시 목포시 용당로 235,12110,편의점,14070610.61,4137823.275,전남광주통합특별시 목포시 용당동 982-70
12,234100,509010,2025,12830250,씨유영광,,전남광주통합특별시 영광군 영광읍 신남로 203,12830,편의점,14082400.47,4201465.957,전남광주통합특별시 영광군 영광읍 남천리 315
12,234101,509010,2025,12150133,지에스25순천명성점,,전남광주통합특별시 순천시 봉화2길 91,12150,편의점,14195219.12,4158593.315,전남광주통합특별시 순천시 조례동 957-11
12,234102,509010,2025,12800310,세븐일레븐영암기찬휴게점,,전남광주통합특별시 영암군 덕진면 예향로 1796,12800,편의점,14103673.47,4140120.913,전남광주통합특별시 영암군 덕진면 덕진리 23-1
12,234103,509010,2025,12130128,세븐일레븐여수학동,,전남광주통합특별시 여수시 시청동5길 16,12130,편의점,14211726.6,4131104.616,전남광주통합특별시 여수시 학동 91-4
12,234104,509010,2025,12170134,지에스25나주펠리시티점,,전남광주통합특별시 나주시 전력로 6,12170,편의점,14113684.08,4166868.043,전남광주통합특별시 나주시 빛가람동 189-1
12,234105,509010,2025,12150310,지에스25금당지구점,,전남광주통합특별시 순천시 해룡면 상대석길 54,12150,편의점,14196262.64,4157054.607,전남광주통합특별시 순천시 해룡면 상삼리 630-10
12,234106,509010,2025,12130128,지에스25여수,,전남광주통합특별시 여수시 선소로 63,12130,편의점,14211834.67,4131120.385,전남광주통합특별시 여수시 학동 85-30
12,234107,509010,2025,12110164,지에스25옥암제일,,전남광주통합특별시 목포시 하당로289번길 16,12110,편의점,14073739.18,4138503.591,전남광주통합특별시 목포시 옥암동 916-3
12,234108,509010,2025,12110160,지에스25목포라송점,,전남광주통합특별시 목포시 영산로 610-30,12110,편의점,14073529.45,4139419.161,전남광주통합특별시 목포시 석현동 1082-2
12,234109,509010,2025,12150133,지에스25조례부영5차점,,전남광주통합특별시 순천시 장선배기길 77,12150,편의점,14196494.66,4157538.42,전남광주통합특별시 순천시 조례동 1612
12,234110,509010,2025,12790250,씨유해남,,전남광주통합특별시 해남군 해남읍 교육청길 79-3,12790,편의점,14094008.66,4105154.828,전남광주통합특별시 해남군 해남읍 해리 271
12,234111,509010,2025,12150114,세븐일레븐순천연향,,전남광주통합특별시 순천시 연향상가2길 14,12150,편의점,14195460.7,4157359.648,전남광주통합특별시 순천시 연향동 1337-5
